relation test,relation train,#evolve,#rel_test,percentage
"Obstruct passage, block",Ease curfew,0,26,0.0
Cooperate economically,Reduce or stop economic assistance,34,91,0.37362637362637363
Cooperate economically,Reject judicial cooperation,4,91,0.04395604395604396
Cooperate economically,Appeal for military cooperation,0,91,0.0
Cooperate economically,"Express intent to change institutions, regime",1,91,0.01098901098901099
Cooperate economically,Threaten to reduce or stop aid,13,91,0.14285714285714285
Cooperate economically,Reject request for humanitarian aid,0,91,0.0
Mobilize or increase armed forces,Provide military protection or peacekeeping,14,85,0.16470588235294117
Mobilize or increase armed forces,Impose curfew,3,85,0.03529411764705882
Mobilize or increase armed forces,Reject judicial cooperation,0,85,0.0
Mobilize or increase armed forces,Reject request for humanitarian aid,0,85,0.0
Provide military protection or peacekeeping,Express intent to provide military protection or peacekeeping,171,49,3.489795918367347
Express intent to provide military protection or peacekeeping,Provide military protection or peacekeeping,356,17,20.941176470588236
Express intent to provide military protection or peacekeeping,Appeal for target to allow international involvement (non-mediation),2,17,0.11764705882352941
Express intent to provide military protection or peacekeeping,Allow humanitarian access,0,17,0.0
Employ aerial weapons,Reject mediation,2,40,0.05
Provide military protection or peacekeeping,Appeal for target to allow international involvement (non-mediation),0,49,0.0
Provide military protection or peacekeeping,Allow humanitarian access,0,49,0.0
Receive deployment of peacekeepers,Reject request for military protection or peacekeeping,14,51,0.27450980392156865
Receive deployment of peacekeepers,Express intent to allow international involvement (non-mediation),8,51,0.1568627450980392
"Declare truce, ceasefire",Reject request for humanitarian aid,0,23,0.0
"Impose blockade, restrict movement",Impose curfew,0,18,0.0
"Impose embargo, boycott, or sanctions",Appeal for target to allow international involvement (non-mediation),0,80,0.0
"Ease economic sanctions, boycott, embargo","Impose embargo, boycott, or sanctions",1,2,0.5
"Impose embargo, boycott, or sanctions","Threaten with sanctions, boycott, embargo",401,80,5.0125
"Express intent to ease economic sanctions, boycott, or embargo","Impose embargo, boycott, or sanctions",0,1,0.0
Reduce or stop economic assistance,"Impose embargo, boycott, or sanctions",68,11,6.181818181818182
"Impose embargo, boycott, or sanctions","Refuse to ease economic sanctions, boycott, or embargo",28,80,0.35
"Impose embargo, boycott, or sanctions",Allow humanitarian access,0,80,0.0
Refuse to ease administrative sanctions,Threaten to impose state of emergency or martial law,0,5,0.0
Conduct strike or boycott,"Reject request for change in institutions, regime",0,8,0.0
"Threaten with sanctions, boycott, embargo",Appeal for target to allow international involvement (non-mediation),0,12,0.0
"Ease economic sanctions, boycott, embargo","Express intent to ease economic sanctions, boycott, or embargo",0,2,0.0
"Ease economic sanctions, boycott, embargo",Reject request for humanitarian aid,0,2,0.0
Threaten to reduce or break relations,Engage in mass expulsion,0,11,0.0
"Threaten with sanctions, boycott, embargo","Refuse to ease economic sanctions, boycott, or embargo",0,12,0.0
"Threaten with sanctions, boycott, embargo",Allow humanitarian access,0,12,0.0
Grant diplomatic recognition,Reject request for humanitarian aid,2,62,0.03225806451612903
"Conduct suicide, car, or other non-military bombing",Ease curfew,1,62,0.016129032258064516
Accede to demands for change in leadership,Reject request for humanitarian aid,0,10,0.0
Appeal for rights,Reject request for humanitarian aid,0,4,0.0
Reject material cooperation,"Reject request for change in institutions, regime",0,3,0.0
Confiscate property,Seize or damage property,166,128,1.296875
Appeal for aid,Threaten to halt international involvement (non-mediation),0,16,0.0
Reduce or stop economic assistance,Threaten to reduce or stop aid,10,11,0.9090909090909091
Appeal for intelligence,Reject request for humanitarian aid,0,54,0.0
Express intent to cooperate militarily,Reject military cooperation,0,16,0.0
Express intent to cooperate militarily,Appeal for military cooperation,0,16,0.0
Express intent to cooperate militarily,Reject request for humanitarian aid,0,16,0.0
Demand that target yields,Reject request for humanitarian aid,0,5,0.0
"Return, release property",Reject request for humanitarian aid,0,3,0.0
Appeal for humanitarian aid,Reject request for humanitarian aid,0,5,0.0
Threaten non-force,"Reject request for change in institutions, regime",0,8,0.0
Express intent to cooperate on intelligence,Reject request for humanitarian aid,0,8,0.0
