,head,relation,tail,time
23169,Panhellenic Socialist Movement,Make statement,Head of Government (Greece),2005-12-04
23170,Panhellenic Socialist Movement,Make an appeal or request,Head of Government (Greece),2009-05-11
23171,Panhellenic Socialist Movement,Demand,Head of Government (Greece),2015-06-22
23172,Panhellenic Socialist Movement,Expel or deport individuals,New Democracy,2012-02-13
23173,Panhellenic Socialist Movement,Make statement,New Democracy,2008-05-14
23174,Panhellenic Socialist Movement,Praise or endorse,New Democracy,2013-07-12
23175,Panhellenic Socialist Movement,Demand change in leadership,New Democracy,2009-07-22
23176,Panhellenic Socialist Movement,Criticize or denounce,New Democracy,2015-09-01
23177,Party Member (Brazil),Criticize or denounce,Citizen (Brazil),2012-07-08
23178,Party Member (Brazil),Express intent to engage in diplomatic cooperation (such as policy support),Citizen (Brazil),2012-10-07
23179,Party Member (Brazil),Criticize or denounce,Citizen (Brazil),2008-05-09
23180,Party Member (Brazil),Make an appeal or request,Citizen (Brazil),2008-10-06
23181,Party Member (Brazil),Criticize or denounce,Citizen (Brazil),2010-03-31
23182,Party Member (Brazil),Criticize or denounce,Citizen (Brazil),2012-09-21
23183,Party Member (Brazil),Express intent to meet or negotiate,Citizen (Brazil),2006-10-26
23184,Party Member (Iraq),Express intent to engage in diplomatic cooperation (such as policy support),Iraq,2009-01-17
23185,Party Member (Iraq),"Appeal for change in institutions, regime",Iraq,2014-07-25
23186,Party Member (Iraq),Make statement,Iraq,2006-04-05
23187,Party Member (Iraq),Consult,Nuri al-Maliki,2008-10-13
23188,Party Member (Iraq),Make pessimistic comment,Nuri al-Maliki,2014-06-27
23189,Party Member (Iraq),Criticize or denounce,Nuri al-Maliki,2015-06-13
23190,Party Member (Taiwan),Express intent to meet or negotiate,China,2005-05-07
23191,Party Member (Taiwan),Make statement,China,2007-04-12
23192,Party Member (Tanzania),Make an appeal or request,Citizen (Tanzania),2012-01-09
23193,Party Member (Tanzania),Use conventional military force,Citizen (Tanzania),2011-06-14
23194,Party Member (Tanzania),Make an appeal or request,Citizen (Tanzania),2013-12-31
23195,Party Member (Tanzania),Criticize or denounce,Member of the Judiciary (Tanzania),2010-05-12
23196,Party Member (Tanzania),Make an appeal or request,Member of the Judiciary (Tanzania),2013-08-19
23197,Party Member (Thailand),Accuse,Citizen (Thailand),2005-01-21
23198,Party Member (Thailand),Consult,Citizen (Thailand),2007-12-09
23199,Party Member (Thailand),Criticize or denounce,Citizen (Thailand),2008-02-08
23200,Party Member (Thailand),Accuse,Citizen (Thailand),2005-02-11
23201,Party Member (Thailand),Express intent to meet or negotiate,Citizen (Thailand),2012-01-30
23202,Party Member (Thailand),Consult,Citizen (Thailand),2013-01-21
23203,Party Member (Thailand),Make an appeal or request,Citizen (Thailand),2009-01-13
23204,Party Member (Thailand),Make an appeal or request,Citizen (Thailand),2008-09-03
23205,Party Member (Thailand),Criticize or denounce,Citizen (Thailand),2005-02-02
23206,Party Member (Thailand),Criticize or denounce,Citizen (Thailand),2006-04-22
23207,Party Member (Thailand),Make an appeal or request,Citizen (Thailand),2005-02-14
23208,Party Member (Thailand),Make an appeal or request,Citizen (Thailand),2007-05-18
23209,Party Member (Thailand),Make an appeal or request,Citizen (Thailand),2011-07-22
23210,Party Member (Thailand),Express intent to engage in diplomatic cooperation (such as policy support),Citizen (Thailand),2013-03-02
23211,Party Member (Thailand),"Defy norms, law",Council for National Security,2007-02-21
23212,Party Member (Thailand),Criticize or denounce,Council for National Security,2007-02-19
23213,Party Member (Thailand),Make statement,Member of Parliament (Thailand),2011-01-18
23214,Party Member (Thailand),Express intent to meet or negotiate,Member of Parliament (Thailand),2012-01-30
23215,Party Member (Thailand),Make statement,Minister Kachornprasart,2005-02-19
23216,Party Member (Thailand),Make statement,Minister Kachornprasart,2005-10-13
23217,Party Member (Thailand),Provide economic aid,Thailand,2007-12-26
23218,Party Member (Thailand),Make statement,Thailand,2006-10-30
23219,Party Member (Thailand),Accuse,Thailand,2005-02-11
23220,Party Member (Thailand),Complain officially,Villager (Thailand),2005-02-02
23221,Party Member (Thailand),Engage in diplomatic cooperation,Villager (Thailand),2006-04-05
23222,Party Member (Turkey),Make statement,Justice and Development Party,2006-08-07
23223,Party Member (Turkey),Make statement,Justice and Development Party,2005-10-05
23224,Party Member (Turkey),Provide aid,Justice and Development Party,2007-07-23
23225,Party Member (United Kingdom),Make optimistic comment,Boris Johnson,2008-02-14
23226,Party Member (United Kingdom),Criticize or denounce,Boris Johnson,2015-09-03
23227,Party Member (United Kingdom),Criticize or denounce,Citizen (United Kingdom),2006-10-09
23228,Party Member (United Kingdom),Threaten with military force,Citizen (United Kingdom),2015-11-04
23229,Party Member (United Kingdom),Investigate,Citizen (United Kingdom),2011-02-01
23230,Party Member (United Kingdom),Make optimistic comment,Citizen (United Kingdom),2010-04-11
23231,Party Member (United Kingdom),Accuse,Citizen (United Kingdom),2007-12-05
23232,Party Member (United Kingdom),Make an appeal or request,Citizen (United Kingdom),2014-07-14
23233,Party Member (United Kingdom),Criticize or denounce,Citizen (United Kingdom),2013-03-09
23234,Party Member (United Kingdom),Make an appeal or request,Citizen (United Kingdom),2014-11-28
23235,Party Member (United Kingdom),Accuse,Citizen (United Kingdom),2007-03-06
23236,Party Member (United Kingdom),Criticize or denounce,Citizen (United Kingdom),2015-12-08
23237,Party Member (United Kingdom),Criticize or denounce,Citizen (United Kingdom),2010-04-17
23238,Party Member (United Kingdom),Physically assault,Citizen (United Kingdom),2008-11-07
23239,Party Member (United Kingdom),Demand,Citizen (United Kingdom),2006-08-26
23240,Party Member (United Kingdom),Rally support on behalf of,Indigenous People (United Kingdom),2005-05-11
23241,Party Member (United Kingdom),Yield,Indigenous People (United Kingdom),2007-03-26
23242,Party Member (United Kingdom),Make statement,Tony Blair,2012-04-24
23243,Party Member (United Kingdom),Make statement,Tony Blair,2005-05-19
23244,Party Member (United Kingdom),Criticize or denounce,Tony Blair,2005-11-09
23245,Patrick Manning,Make statement,Trinidad and Tobago,2005-09-25
23246,Patrick Manning,Make statement,Trinidad and Tobago,2006-09-08
23247,Pattani United Liberation Organization,Make statement,Indigenous People (Thailand),2005-09-14
23248,Pattani United Liberation Organization,Make statement,Indigenous People (Thailand),2005-09-12
23249,Pavol Hrusovský,Express intent to engage in diplomatic cooperation (such as policy support),Béla Bugár,2006-06-23
23250,Pavol Hrusovský,Consult,Béla Bugár,2005-09-12
23251,Pavol Hrusovský,Make statement,Christian Democratic Movement,2008-04-04
23252,Pavol Hrusovský,Make statement,Christian Democratic Movement,2005-02-21
23253,Pavol Hrusovský,Make statement,Christian Democratic Movement,2011-06-30
23254,Pavol Hrusovský,Make statement,Christian Democratic Movement,2005-05-18
23255,Peace and Security Council,Make a visit,Sudan,2007-05-22
23256,Peace and Security Council,Make a visit,Sudan,2013-03-17
23257,Peacekeeping Troop (African Union),Use conventional military force,Al-Shabaab,2009-07-20
23258,Peacekeeping Troop (African Union),Use conventional military force,Al-Shabaab,2012-11-12
23259,Pech,Investigate,Citizen (United Kingdom),2005-09-15
23260,Pech,fight with small arms and light weapons,Citizen (United Kingdom),2005-09-15
23261,Pedro Manuel Mamede Passos Coelho,Make statement,Portugal,2013-06-12
23262,Pedro Manuel Mamede Passos Coelho,Make statement,Portugal,2011-11-17
23263,Pedro Manuel Mamede Passos Coelho,Make statement,Portugal,2015-04-01
23264,Pedro Manuel Mamede Passos Coelho,Make statement,Portugal,2011-03-19
23265,Pedro Manuel Mamede Passos Coelho,Make statement,Portugal,2015-09-17
23266,Pedro Manuel Mamede Passos Coelho,Make statement,Portugal,2014-09-09
23267,People Associated with the Opposition (Australia),Accuse,Citizen (Australia),2007-06-15
23268,People Associated with the Opposition (Australia),Make an appeal or request,Citizen (Australia),2014-05-26
23269,People Associated with the Opposition (Australia),Make pessimistic comment,Citizen (Australia),2012-12-10
23270,People Associated with the Opposition (Australia),Make an appeal or request,Citizen (Australia),2005-04-01
23271,People Associated with the Opposition (Australia),Criticize or denounce,Julia Gillard,2010-09-29
23272,People Associated with the Opposition (Australia),Criticize or denounce,Julia Gillard,2011-05-17
23273,People Associated with the Opposition (Australia),Make statement,Police (Australia),2006-06-25
23274,People Associated with the Opposition (Australia),Threaten,Police (Australia),2009-09-24
23275,People Associated with the Opposition (Brazil),Engage in negotiation,Ministry (Brazil),2006-07-05
23276,People Associated with the Opposition (Brazil),Appeal for change in leadership,Ministry (Brazil),2006-12-08
23277,People Associated with the Opposition (Egypt),"Threaten with political dissent, protest",Head of Government (Egypt),2013-06-25
23278,People Associated with the Opposition (Egypt),Make statement,Head of Government (Egypt),2012-12-07
23279,People First Party Korea,Make statement,Kuomintang,2006-01-17
23280,People First Party Korea,Make statement,Kuomintang,2011-11-07
23281,People First Party Korea,Express intent to engage in diplomatic cooperation (such as policy support),Kuomintang,2007-01-04
23282,People First Party Korea,Engage in material cooperation,Kuomintang,2006-10-31
23283,People First Party Korea,Host a visit,Kuomintang,2005-08-28
23284,People First Party Korea,Sign formal agreement,Ma Ying Jeou,2006-12-05
23285,People First Party Korea,Consult,Ma Ying Jeou,2005-12-08
23286,Pervez Musharraf,Make statement,Benazir Bhutto,2007-08-08
23287,Pervez Musharraf,Sign formal agreement,Benazir Bhutto,2007-12-28
23288,Pervez Musharraf,Engage in negotiation,Benazir Bhutto,2007-08-31
23289,Pervez Musharraf,Make statement,Benazir Bhutto,2007-06-07
23290,Pervez Musharraf,Engage in negotiation,Benazir Bhutto,2007-11-14
23291,Pervez Musharraf,Consult,Benazir Bhutto,2007-08-13
23292,Pervez Musharraf,Make statement,Benazir Bhutto,2007-10-03
23293,Pervez Musharraf,Meet at a 'third' location,Benazir Bhutto,2007-08-11
23294,Pervez Musharraf,Make empathetic comment,Benazir Bhutto,2008-01-03
23295,Pervez Musharraf,Engage in diplomatic cooperation,Benazir Bhutto,2007-11-10
23296,Pervez Musharraf,Consult,Benazir Bhutto,2007-07-28
23297,Pervez Musharraf,Make statement,Benazir Bhutto,2013-04-26
23298,Pervez Musharraf,Express intent to meet or negotiate,Benazir Bhutto,2007-08-12
23299,Pervez Musharraf,Consult,Benazir Bhutto,2007-08-16
23300,Pervez Musharraf,Express intent to meet or negotiate,Benazir Bhutto,2005-04-14
23301,Pervez Musharraf,Praise or endorse,China,2005-04-05
23302,Pervez Musharraf,Express intent to cooperate,China,2006-02-17
23303,Pervez Musharraf,Make a visit,China,2008-04-14
23304,Pervez Musharraf,Reduce or break diplomatic relations,China,2008-08-07
23305,Pervez Musharraf,Make a visit,China,2008-05-07
23306,Pervez Musharraf,Make a visit,China,2006-08-07
23307,Pervez Musharraf,Make statement,China,2006-02-20
23308,Pervez Musharraf,Express intent to meet or negotiate,China,2006-06-13
23309,Pervez Musharraf,Make a visit,China,2006-04-26
23310,Pervez Musharraf,Make empathetic comment,China,2008-05-13
23311,Pervez Musharraf,Express intent to meet or negotiate,China,2008-04-03
23312,Pervez Musharraf,Make a visit,China,2006-02-14
23313,Pervez Musharraf,Make a visit,China,2006-02-18
23314,Pervez Musharraf,Express intent to cooperate,China,2008-05-13
23315,Pervez Musharraf,Consult,Congress (United States),2008-02-21
23316,Pervez Musharraf,Consult,Congress (United States),2008-07-15
23317,Pervez Musharraf,Make statement,Government (Pakistan),2005-07-16
23318,Pervez Musharraf,Make statement,Government (Pakistan),2005-09-29
23319,Pervez Musharraf,Make statement,Government (Pakistan),2005-11-04
23320,Pervez Musharraf,Make statement,Government (Pakistan),2007-12-12
23321,Pervez Musharraf,Make an appeal or request,Government (Pakistan),2008-07-25
23322,Pervez Musharraf,Make statement,Government (Pakistan),2005-05-14
23323,Pervez Musharraf,Make statement,Government (Pakistan),2006-08-26
23324,Pervez Musharraf,Make statement,Government (Pakistan),2008-03-08
23325,Pervez Musharraf,Make statement,Government (Pakistan),2008-02-17
23326,Pervez Musharraf,Make optimistic comment,Government (Pakistan),2005-11-01
23327,Pervez Musharraf,Make statement,Government (Pakistan),2006-12-10
23328,Pervez Musharraf,Make statement,Government (Pakistan),2006-08-11
23329,Pervez Musharraf,Make statement,Government (Pakistan),2006-08-14
23330,Pervez Musharraf,Make statement,Government (Pakistan),2005-11-20
23331,Pervez Musharraf,Make statement,Government (Pakistan),2006-02-28
23332,Pervez Musharraf,Make statement,Government (Pakistan),2008-03-02
23333,Pervez Musharraf,Make statement,Government (Pakistan),2006-06-22
23334,Pervez Musharraf,Make statement,Government (Pakistan),2008-11-22
23335,Pervez Musharraf,Make statement,Government (Pakistan),2007-05-10
23336,Pervez Musharraf,Consult,Head of Government (India),2005-04-23
23337,Pervez Musharraf,Consult,Head of Government (India),2005-11-02
23338,Pervez Musharraf,Make optimistic comment,Head of Government (India),2007-07-25
23339,Pervez Musharraf,Consult,Head of Government (India),2006-09-04
23340,Pervez Musharraf,Make an appeal or request,Head of Government (Pakistan),2007-06-21
23341,Pervez Musharraf,Express intent to engage in diplomatic cooperation (such as policy support),Head of Government (Pakistan),2005-03-09
23342,Pervez Musharraf,Consult,Head of Government (Pakistan),2007-05-24
23343,Pervez Musharraf,Make statement,Head of Government (Pakistan),2007-04-30
23344,Pervez Musharraf,Consult,Head of Government (Pakistan),2008-08-18
23345,Pervez Musharraf,Make statement,Head of Government (Pakistan),2007-09-20
23346,Pervez Musharraf,Engage in negotiation,Head of Government (Pakistan),2006-07-12
23347,Pervez Musharraf,Praise or endorse,Head of Government (Pakistan),2005-06-08
23348,Pervez Musharraf,Consult,Head of Government (Pakistan),2006-11-11
23349,Pervez Musharraf,"Arrest, detain, or charge with legal action",Iftikhar Muhammad Chaudhry,2007-06-14
23350,Pervez Musharraf,Reject,Iftikhar Muhammad Chaudhry,2010-10-16
23351,Pervez Musharraf,Appeal for change in leadership,Iftikhar Muhammad Chaudhry,2007-11-03
23352,Pervez Musharraf,Make statement,Iftikhar Muhammad Chaudhry,2007-03-15
23353,Pervez Musharraf,Make a visit,Iran,2005-12-18
23354,Pervez Musharraf,Make a visit,Iran,2007-02-05
23355,Pervez Musharraf,Make statement,Iran,2007-03-02
23356,Pervez Musharraf,Express intent to meet or negotiate,Iran,2007-02-03
23357,Pervez Musharraf,Make statement,Iran,2005-05-29
23358,Pervez Musharraf,Make statement,Iran,2005-05-28
23359,Pervez Musharraf,Make statement,Iran,2006-01-09
23360,Pervez Musharraf,Praise or endorse,Islam Karimov,2006-05-03
23361,Pervez Musharraf,Sign formal agreement,Islam Karimov,2005-03-06
23362,Pervez Musharraf,Demand diplomatic cooperation (such as policy support),Legislature (Pakistan),2009-03-23
23363,Pervez Musharraf,Make statement,Legislature (Pakistan),2008-01-25
23364,Pervez Musharraf,Impose administrative sanctions,Legislature (Pakistan),2007-11-16
23365,Pervez Musharraf,Impose administrative sanctions,Legislature (Pakistan),2008-05-26
23366,Pervez Musharraf,Make statement,Mahmoud Abbas,2005-09-01
23367,Pervez Musharraf,Make statement,Mahmoud Abbas,2005-01-11
23368,Pervez Musharraf,Engage in negotiation,Mahmoud Ahmadinejad,2007-02-07
23369,Pervez Musharraf,Consult,Mahmoud Ahmadinejad,2006-06-15
23370,Pervez Musharraf,Consult,Mahmoud Ahmadinejad,2007-03-08
23371,Pervez Musharraf,Make a visit,Malaysia,2007-02-03
23372,Pervez Musharraf,Make statement,Malaysia,2006-11-06
23373,Pervez Musharraf,Make statement,Opposition Supporter (Pakistan),2007-11-15
23374,Pervez Musharraf,Make statement,Opposition Supporter (Pakistan),2007-08-07
23375,Pervez Musharraf,Criticize or denounce,Opposition Supporter (Pakistan),2007-11-29
23376,Pervez Musharraf,Express intent to engage in diplomatic cooperation (such as policy support),Pakistan People's Party,2008-05-17
23377,Pervez Musharraf,Make statement,Pakistan People's Party,2005-04-21
23378,Pervez Musharraf,Praise or endorse,Pakistan administered Kashmir,2005-04-26
23379,Pervez Musharraf,Consult,Pakistan administered Kashmir,2005-11-05
23380,Pervez Musharraf,Make statement,Pakistan administered Kashmir,2006-01-10
23381,Pervez Musharraf,Make statement,Pakistan administered Kashmir,2005-06-01
23382,Pervez Musharraf,Make statement,Ruling Coalition (Pakistan),2007-05-17
23383,Pervez Musharraf,Make statement,Ruling Coalition (Pakistan),2008-08-07
23384,Pervez Musharraf,Express intent to cooperate,Shaukat Aziz,2005-07-30
23385,Pervez Musharraf,Criticize or denounce,Shaukat Aziz,2008-08-08
23386,Pervez Musharraf,Consult,Shaukat Aziz,2007-06-22
23387,Pervez Musharraf,Consult,Shaukat Aziz,2006-02-02
23388,Pervez Musharraf,Express intent to cooperate,Tony Blair,2005-07-20
23389,Pervez Musharraf,Consult,Tony Blair,2005-10-04
23390,Pervez Musharraf,Express intent to engage in diplomatic cooperation (such as policy support),Tony Blair,2006-11-19
23391,Pervez Musharraf,Make a visit,United Arab Emirates,2007-08-07
23392,Pervez Musharraf,Express intent to meet or negotiate,United Arab Emirates,2007-07-27
23393,Pervez Musharraf,Engage in negotiation,United Arab Emirates,2007-01-31
23394,Pervez Musharraf,Praise or endorse,United Arab Emirates,2005-10-29
23395,Pervez Musharraf,Consult,United Arab Emirates,2007-02-02
23396,Pervez Musharraf,Make statement,United Arab Emirates,2006-01-08
23397,Pervez Musharraf,Engage in negotiation,United Arab Emirates,2007-02-05
23398,Pervez Musharraf,Express intent to engage in diplomatic cooperation (such as policy support),Women (Pakistan),2005-08-14
23399,Pervez Musharraf,Make an appeal or request,Women (Pakistan),2007-03-09
23400,Pervez Musharraf,Express intent to meet or negotiate,Women (Pakistan),2005-06-29
23401,Pervez Musharraf,Criticize or denounce,Women (Pakistan),2005-09-08
23402,Pervez Musharraf,Engage in negotiation,Yemen,2005-12-06
23403,Pervez Musharraf,Make statement,Yemen,2008-05-07
23404,Peter Costello,Criticize or denounce,Citizen (Australia),2009-03-25
23405,Peter Costello,Make empathetic comment,Citizen (Australia),2007-06-06
23406,Peter Costello,Threaten,Citizen (Australia),2005-05-07
23407,Peter Costello,Praise or endorse,Citizen (Australia),2006-05-10
23408,Peter Costello,Demand,Member of Parliament (Australia),2012-05-10
23409,Peter Costello,Make statement,Member of Parliament (Australia),2007-03-22
23410,Peter Costello,Make statement,Member of Parliament (Australia),2005-04-02
23411,Peter Costello,Criticize or denounce,People Associated with the Opposition (Australia),2007-07-30
23412,Peter Costello,Deny responsibility,People Associated with the Opposition (Australia),2007-10-04
23413,Peter Costello,Make an appeal or request,People Associated with the Opposition (Australia),2007-10-16
23414,Peter Esele,Make an appeal or request,Citizen (Nigeria),2009-05-14
23415,Peter Esele,Praise or endorse,Citizen (Nigeria),2009-01-07
23416,Peter Esele,Make an appeal or request,Government (Nigeria),2008-12-01
23417,Peter Esele,Make an appeal or request,Government (Nigeria),2013-04-02
23418,Peter O'Neill,Express intent to meet or negotiate,Julia Gillard,2013-05-09
23419,Peter O'Neill,Engage in negotiation,Julia Gillard,2013-05-11
23420,Peter Pace,Engage in diplomatic cooperation,Iraq,2005-11-22
23421,Peter Pace,Make a visit,Iraq,2006-01-03
23422,Pham Binh Minh,Make statement,Vietnam,2014-12-29
23423,Pham Binh Minh,Make statement,Vietnam,2014-08-06
23424,Pham Binh Minh,Make statement,Vietnam,2014-05-22
23425,Philip Hammond,Make empathetic comment,Citizen (United Kingdom),2014-12-06
23426,Philip Hammond,Make an appeal or request,Citizen (United Kingdom),2009-07-25
23427,Philip Hammond,Engage in negotiation,Iran,2015-08-23
23428,Philip Hammond,Make a visit,Iran,2015-08-24
23429,Philip Hammond,Engage in negotiation,Iran,2015-07-02
23430,Philip Hammond,Grant diplomatic recognition,Iran,2015-08-25
23431,Philip Hammond,Make a visit,Iran,2015-08-21
23432,Philip Hammond,Make a visit,Iran,2015-08-23
23433,Philip Hammond,Make statement,Iran,2014-11-21
23434,Philip Hammond,Make optimistic comment,Iran,2015-08-16
23435,Philip Ruddock,Consult,Alberto Gonzales,2006-09-30
23436,Philip Ruddock,Express intent to meet or negotiate,Alberto Gonzales,2006-09-26
23437,Philip Ruddock,Make statement,Lawyer/Attorney (Australia),2007-08-27
23438,Philip Ruddock,Consult,Lawyer/Attorney (Australia),2006-03-23
23439,Philip Ruddock,Make statement,Lawyer/Attorney (Australia),2005-03-23
23440,Philip Ruddock,Make statement,Police (Australia),2007-05-17
23441,Philip Ruddock,Make statement,Police (Australia),2007-01-23
23442,Philip Ruddock,Make statement,Police (Australia),2007-07-08
23443,Philip Ruddock,Make statement,Police (Australia),2010-06-22
23444,Philipp Rösler,Make a visit,Vietnam,2012-09-18
23445,Philipp Rösler,Make statement,Vietnam,2012-08-26
23446,Pier Ferdinando Casini,Make a visit,Iran,2006-09-10
23447,Pier Ferdinando Casini,Express intent to meet or negotiate,Iran,2013-12-31
23448,Pius Nkonzo Langa,Make statement,Member of the Judiciary (South Africa),2008-04-25
23449,Pius Nkonzo Langa,Make statement,Member of the Judiciary (South Africa),2008-12-05
23450,Police (Australia),Use conventional military force,Activist (Australia),2006-04-17
23451,Police (Australia),Make statement,Activist (Australia),2011-01-26
23452,Police (Australia),Use tactics of violent repression,Activist (Australia),2010-09-26
23453,Police (Australia),Use tactics of violent repression,Activist (Australia),2010-11-26
23454,Police (Australia),Make statement,Businessperson (Australia),2008-03-25
23455,Police (Australia),"Arrest, detain, or charge with legal action",Businessperson (Australia),2010-05-14
23456,Police (Australia),Make an appeal or request,Cabinet / Council of Ministers / Advisors (Australia),2015-03-27
23457,Police (Australia),"Investigate crime, corruption",Cabinet / Council of Ministers / Advisors (Australia),2007-02-15
23458,Police (Australia),Consult,Cabinet / Council of Ministers / Advisors (Australia),2012-01-11
23459,Police (Australia),Make statement,China,2015-11-03
23460,Police (Australia),Make statement,China,2005-06-09
23461,Police (Australia),Engage in material cooperation,Citizen (Australia),2006-07-18
23462,Police (Australia),Make an appeal or request,Citizen (Australia),2006-06-13
23463,Police (Australia),Investigate,Citizen (Australia),2015-04-08
23464,Police (Australia),Criticize or denounce,Citizen (Australia),2014-10-28
23465,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2008-04-10
23466,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2015-06-08
23467,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2011-07-22
23468,Police (Australia),Make an appeal or request,Citizen (Australia),2011-03-20
23469,Police (Australia),Investigate,Citizen (Australia),2008-12-29
23470,Police (Australia),Investigate,Citizen (Australia),2008-01-04
23471,Police (Australia),Seize or damage property,Citizen (Australia),2010-01-03
23472,Police (Australia),Investigate,Citizen (Australia),2009-04-21
23473,Police (Australia),Make an appeal or request,Citizen (Australia),2015-12-25
23474,Police (Australia),"Return, release person(s)",Citizen (Australia),2008-12-17
23475,Police (Australia),Make optimistic comment,Citizen (Australia),2007-06-13
23476,Police (Australia),Impose administrative sanctions,Citizen (Australia),2009-05-16
23477,Police (Australia),Physically assault,Citizen (Australia),2009-06-18
23478,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2005-12-02
23479,Police (Australia),Express intent to meet or negotiate,Citizen (Australia),2012-08-22
23480,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2015-04-10
23481,Police (Australia),Accuse,Citizen (Australia),2008-01-29
23482,Police (Australia),Engage in material cooperation,Citizen (Australia),2012-03-01
23483,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2012-02-13
23484,Police (Australia),Demand,Citizen (Australia),2007-01-01
23485,Police (Australia),Make an appeal or request,Citizen (Australia),2011-02-16
23486,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2009-08-05
23487,Police (Australia),Provide humanitarian aid,Citizen (Australia),2012-08-18
23488,Police (Australia),Consult,Citizen (Australia),2005-10-14
23489,Police (Australia),Investigate,Citizen (Australia),2015-07-12
23490,Police (Australia),Investigate,Citizen (Australia),2014-03-27
23491,Police (Australia),Make pessimistic comment,Citizen (Australia),2005-09-19
23492,Police (Australia),Make an appeal or request,Citizen (Australia),2010-01-20
23493,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2010-08-30
23494,Police (Australia),Investigate,Citizen (Australia),2012-11-16
23495,Police (Australia),Express intent to meet or negotiate,Citizen (Australia),2014-05-14
23496,Police (Australia),Appeal for intelligence,Citizen (Australia),2008-01-09
23497,Police (Australia),Investigate,Citizen (Australia),2008-11-05
23498,Police (Australia),Provide humanitarian aid,Citizen (Australia),2008-02-04
23499,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2012-09-24
23500,Police (Australia),Use conventional military force,Citizen (Australia),2013-12-03
23501,Police (Australia),Make an appeal or request,Citizen (Australia),2014-01-20
23502,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2014-10-08
23503,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2013-06-27
23504,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2014-02-11
23505,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2006-12-31
23506,Police (Australia),Expel or deport individuals,Citizen (Australia),2006-06-13
23507,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2008-06-07
23508,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2007-06-22
23509,Police (Australia),Investigate,Citizen (Australia),2008-11-16
23510,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2012-05-05
23511,Police (Australia),Investigate,Citizen (Australia),2013-10-01
23512,Police (Australia),Investigate,Citizen (Australia),2006-10-19
23513,Police (Australia),fight with small arms and light weapons,Citizen (Australia),2015-08-10
23514,Police (Australia),Provide aid,Citizen (Australia),2010-09-24
23515,Police (Australia),Make an appeal or request,Citizen (Australia),2013-04-10
23516,Police (Australia),Investigate,Citizen (Australia),2009-06-23
23517,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2008-12-03
23518,Police (Australia),Appeal for intelligence,Citizen (Australia),2014-11-04
23519,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2009-12-12
23520,Police (Australia),Investigate,Citizen (Australia),2014-08-27
23521,Police (Australia),Use conventional military force,Citizen (Australia),2007-05-26
23522,Police (Australia),Make an appeal or request,Citizen (Australia),2014-04-09
23523,Police (Australia),Provide humanitarian aid,Citizen (Australia),2010-03-23
23524,Police (Australia),Express intent to meet or negotiate,Citizen (Australia),2006-11-27
23525,Police (Australia),Make an appeal or request,Citizen (Australia),2015-10-07
23526,Police (Australia),Make an appeal or request,Citizen (Australia),2009-01-06
23527,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2005-01-26
23528,Police (Australia),Demand,Citizen (Australia),2012-09-21
23529,Police (Australia),Make an appeal or request,Citizen (Australia),2014-12-14
23530,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2009-02-03
23531,Police (Australia),Make an appeal or request,Citizen (Australia),2010-02-12
23532,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2011-04-10
23533,Police (Australia),Make an appeal or request,Citizen (Australia),2015-08-03
23534,Police (Australia),Make an appeal or request,Citizen (Australia),2010-03-14
23535,Police (Australia),Confiscate property,Citizen (Australia),2008-02-14
23536,Police (Australia),Make an appeal or request,Citizen (Australia),2010-07-21
23537,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2010-10-03
23538,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2007-10-31
23539,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2007-12-19
23540,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2005-12-31
23541,Police (Australia),Investigate,Citizen (Australia),2005-02-19
23542,Police (Australia),Demand,Citizen (Australia),2010-05-21
23543,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2005-07-08
23544,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2013-11-30
